manifest_version,item_id,lighting_type,classification_basis,verification_status,source,source_group,catalog,canonical_category_zh,name_en,name_zh,width_cm,depth_cm,height_cm,glb_url,thumbnail_url,image_url_side,image_url_angle_45,object_key,checksum,checksum_algo,license,style_primary,style_secondary
1.0,abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Mid Century Modern White Ceramic Table Lamp With LED Light Bulb - 21 Inches, Blue Linen Shade","Ravenna Home 中世紀現代白色陶瓷檯燈帶 LED 燈泡，21 英寸（約 53.3 釐米）高, GS row37-b",27.70,27.70,53.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade.png,models/abo/furniture/abo-table-lamps-81-amazon-brand-ravenna-home-mid-century-modern-white-ceramic-table-lamp-with-led-light-bulb-21-inches-blue-linen-shade.glb,5a99484b1e42ad96791b727cad611f6d,s3-etag,catalog-origin,mid_century,modern
1.0,abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Classic Traditional Metallic Table Lamp with LED Light Bulb, 28.25""H, Brushed Nickel","Ravenna Home 經典金屬落地燈, 18658-006",38.30,38.30,73.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel.png,models/abo/furniture/abo-table-lamps-82-amazon-brand-ravenna-home-classic-traditional-metallic-table-lamp-with-led-light-bulb-28-25-h-brushed-nickel.glb,22fa5c148ed5d2db123b609a554caffa,s3-etag,catalog-origin,american_classic,mid_century
1.0,abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp with Textured Ceramic Base, Bulb Included, 15""H, Crackle White","Amazon Brand - 石材和光束檯燈,帶紋理陶瓷底座,含燈泡,15 英寸(約 38.1 釐米)高,裂紋白",18.60,18.60,37.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white.png,models/abo/furniture/abo-table-lamps-83-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-white.glb,4ed0146f607351847cf64a2774c002ce,s3-etag,catalog-origin,minimalist,japandi
1.0,abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Modern Glass Table Lamp With Light Bulb And White Shade - 15 x 15x 28 Inches, White",亞馬遜品牌 - Stone & Beam 現代玻璃檯燈帶燈泡和白色燈罩 - 38.10 x 38.10 x 71.12 釐米，白色,35.70,35.70,67.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white.png,models/abo/furniture/abo-table-lamps-84-amazon-brand-stone-beam-modern-glass-table-lamp-with-light-bulb-and-white-shade-15-x-15x-28-inches-white.glb,304d08b1d533d23f707ccc5201e6f5f0,s3-etag,catalog-origin,modern,minimalist
1.0,abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Metal Wrought Iron Cage Living Room Table Lamp With LED Light Bulb - 23.5 Inches, Dark Bronze","Ravenna Home 青銅金屬落地燈, 21227-000",33.00,33.00,59.40,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze.png,models/abo/furniture/abo-table-lamps-85-amazon-brand-ravenna-home-metal-wrought-iron-cage-living-room-table-lamp-with-led-light-bulb-23-5-inches-dark-bronze.glb,7d282e3476e5dcb3b151ffafb44e3043,s3-etag,catalog-origin,american_classic,contemporary
1.0,abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Ceramic Table Lamp, 18""H, Crackle Cream","Amazon Brand - Stone & Beam 陶瓷檯燈,45.72 cm 高,奶油色",23.50,23.50,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream.png,models/abo/furniture/abo-table-lamps-86-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-cream.glb,6c48b4b3cbb933b73c114d52d2c577ac,s3-etag,catalog-origin,scandi_luxe,contemporary
1.0,abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Faux Wood Table Lamp with LED Light Bulb, 18""H, Oak","Ravenna Home 仿木檯燈，含燈泡, 21957-000",23.50,23.50,36.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak.png,models/abo/furniture/abo-table-lamps-87-amazon-brand-ravenna-home-faux-wood-table-lamp-with-led-light-bulb-18-h-oak.glb,dd3f403b55d25573bcb18eeacb71b6b3,s3-etag,catalog-origin,american_classic,rustic
1.0,abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Modern Suede Table Lamp, LED Bulb Included, 25""H, Dark Green","床 - Amazon Brand – Rivet Modern Suede Table Lamp, LED Bulb Included, 25""H, Dark Green",30.00,30.00,63.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green.png,models/abo/furniture/abo-table-lamps-88-amazon-brand-rivet-modern-suede-table-lamp-led-bulb-included-25-h-dark-green.glb,84089cfb59dc68b34e0274d743f23b17,s3-etag,catalog-origin,modern,minimalist
1.0,abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp, 16""H, White and Brown Stripe","Amazon Brand - Stone & Beam 檯燈,40.64 cm 高,白色和棕色條紋",23.50,23.50,31.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe.png,models/abo/furniture/abo-table-lamps-89-amazon-brand-stone-beam-table-lamp-16-h-white-and-brown-stripe.glb,bf023789275494b8be7b1dbf8d693d6a,s3-etag,catalog-origin,minimalist,modern
1.0,abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp, 19""H, Cream","Amazon Brand – Stone & Beam 檯燈,48.64 cm 高,奶油色",24.80,24.80,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream.png,models/abo/furniture/abo-table-lamps-90-amazon-brand-stone-beam-table-lamp-19-h-cream.glb,d6bf51b74d0d8e7e6cf87623ffefb9b0,s3-etag,catalog-origin,minimalist,japandi
1.0,abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Textured Ceramic Base Table Lamp with LED Light Bulb, 18""H, White - 20465-003","Ravenna 家用紋理陶瓷底座檯燈帶 LED 燈泡，45.72 釐米高, 20465-003",23.50,23.50,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003.png,models/abo/furniture/abo-table-lamps-91-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-with-led-light-bulb-18-h-white-20465-003.glb,1d650b9a3efd8d9d19c7a96eea09526a,s3-etag,catalog-origin,minimalist,contemporary
1.0,abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Dome-Shaped Table Lamp, Aster Modern, with Bulb, 21""H, White",Amazon 品牌 – 鉚釘圓頂形檯燈，Aster Modern，帶燈泡，53.34 釐米高，白色,17.00,17.00,33.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white.png,models/abo/furniture/abo-table-lamps-92-amazon-brand-rivet-dome-shaped-table-lamp-aster-modern-with-bulb-21-h-white.glb,c20c24d34da5b286215e37e88ba805f0,s3-etag,catalog-origin,modern,minimalist
1.0,abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Ceramic Table Lamp, 18""H, Crackle Earth Green","Amazon Brand - Stone & Beam 陶瓷檯燈,45.72 cm 高,裂紋地球綠",23.50,23.50,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green.png,models/abo/furniture/abo-table-lamps-93-amazon-brand-stone-beam-ceramic-table-lamp-18-h-crackle-earth-green.glb,b9fca069aa2000992419f09038f38ef7,s3-etag,catalog-origin,japandi,minimalist
1.0,abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Modern Shagreen Table Lamp, LED Bulb Included, 25""H, Beige","床 - Amazon Brand – Rivet Modern Shagreen Table Lamp, LED Bulb Included, 25""H, Beige",30.50,30.50,63.40,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige.png,models/abo/furniture/abo-table-lamps-94-amazon-brand-rivet-modern-shagreen-table-lamp-led-bulb-included-25-h-beige.glb,5f7d213a24c790cdf6a6639e1f1a74fd,s3-etag,catalog-origin,modern,minimalist
1.0,abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Stone & Beam Table Lamp with Textured Ceramic Base, Bulb Included, 15""H, Crackle Brown","Amazon Brand – Stone & Beam 檯燈帶紋理陶瓷底座,含燈泡,15 英寸(約 38.1 釐米)高,裂紋棕色",18.60,18.60,37.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown.png,models/abo/furniture/abo-table-lamps-95-amazon-brand-stone-beam-table-lamp-with-textured-ceramic-base-bulb-included-15-h-crackle-brown.glb,79298aa6c47b3dc024b1cbd2561b0673,s3-etag,catalog-origin,mid_century,american_classic
1.0,abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Faux Wood Table Lamp, Bulb Included, 18""H, Espresso Dark Brown","Ravenna Home 仿木檯燈，含燈泡, 21957-001",23.50,23.50,36.20,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown.png,models/abo/furniture/abo-table-lamps-96-amazon-brand-ravenna-home-faux-wood-table-lamp-bulb-included-18-h-espresso-dark-brown.glb,2e895338bcffc065c2f48bcc4c042a3e,s3-etag,catalog-origin,american_classic,mid_century
1.0,abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Ravenna Home Textured Ceramic Base Table Lamp, Bulb Included, 14.25""H, Cream","Amazon Brand – Ravenna Home 紋理陶瓷底座檯燈,含燈泡,14.25 英寸(約 37.1 釐米)高,奶油色",20.30,20.30,36.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream.png,models/abo/furniture/abo-table-lamps-97-amazon-brand-ravenna-home-textured-ceramic-base-table-lamp-bulb-included-14-25-h-cream.glb,ac920dcab59ff485d44f97cf448e87df,s3-etag,catalog-origin,minimalist,contemporary
1.0,abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass,table,分類「檯燈」,verified,abo,non-IKEA,abo_furniture,檯燈,"Amazon Brand – Rivet Pike Factory Industrial Table Lamp With Light Bulb - 6 x 13 x 19 Inches, Antique Brass","書桌與電腦桌 - Amazon Brand – Rivet Pike Factory Industrial Table Lamp With Light Bulb - 6 x 13 x 19 Inches, Antique Brass",15.30,28.60,45.60,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-table-lamps/abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-table-lamps/abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-table-lamps/abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass.png,models/abo/furniture/abo-table-lamps-98-amazon-brand-rivet-pike-factory-industrial-table-lamp-with-light-bulb-6-x-13-x-19-inches-antique-brass.glb,abf672c030c7c5ee5e3233b66584d585,s3-etag,catalog-origin,industrial,mid_century
