item_id,name_en,name_zh,source,catalog,kind,role,current_category,type_code,canonical_category_zh,material,color,width_cm,depth_cm,height_cm,issues,object_key,glb_url,source_type_code,source_role_zh,role_code,materials,colors,dimension_review_status,is_active
abo-fabric-sofas-802-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-cream,"Amazon Brand – Stone & Beam Andover Modern Right L-Sectional Sofa, 124""W, Cream","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 奶油色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,奶油色、灰色,224,79,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-802-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-cream.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-802-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-cream.glb,fabric-sofa,主座位,primary_seating,[],"[""奶油色"",""灰色""]",,true
abo-fabric-sofas-803-amazon-brand-stone-beam-andover-slipcover-left-facing-u-shaped-sectional-134-w-spa-colored-fabric,"Amazon Brand – Stone & Beam Andover Slipcover Left-Facing U-Shaped Sectional, 134""W, Spa-Colored Fabric","Stone & Beam Andover 沙發套座椅系列, Spa",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,布料、石材,木色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-803-amazon-brand-stone-beam-andover-slipcover-left-facing-u-shaped-sectional-134-w-spa-colored-fabric.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-803-amazon-brand-stone-beam-andover-slipcover-left-facing-u-shaped-sectional-134-w-spa-colored-fabric.glb,fabric-sofa,主座位,primary_seating,"[""布料""]","[""木色""]",,true
abo-fabric-sofas-807-amazon-brand-stone-beam-bagley-sectional-component-armless-sofa-fabric-78-w-stone,"Amazon Brand – Stone & Beam Bagley Sectional Component, Armless Sofa, Fabric, 78""W, Stone","Amazon Brand - Stone & Beam Bagley 分段元件,無扶手沙發,織物,78 英寸(約 198.1 釐米)寬,石材",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,布料、石材,,107,91,203,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-807-amazon-brand-stone-beam-bagley-sectional-component-armless-sofa-fabric-78-w-stone.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-807-amazon-brand-stone-beam-bagley-sectional-component-armless-sofa-fabric-78-w-stone.glb,fabric-sofa,主座位,primary_seating,"[""布料""]",[],,true
abo-fabric-sofas-812-amazon-brand-stone-beam-andover-slipcover-sofa-couch-90-w-cream-fabric,"Amazon Brand – Stone & Beam Andover Slipcover Sofa Couch, 90""W, Cream Fabric","Stone & Beam Andover 沙發套座椅系列, 奶油色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,布料、石材,奶油色,236,104,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-812-amazon-brand-stone-beam-andover-slipcover-sofa-couch-90-w-cream-fabric.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-812-amazon-brand-stone-beam-andover-slipcover-sofa-couch-90-w-cream-fabric.glb,fabric-sofa,主座位,primary_seating,"[""布料""]","[""奶油色""]",,true
abo-fabric-sofas-820-amazon-brand-stone-beam-andover-modern-left-l-sectional-sofa-124-w-sand,"Amazon Brand – Stone & Beam Andover Modern Left L-Sectional Sofa, 124""W, Sand","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 沙色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-820-amazon-brand-stone-beam-andover-modern-left-l-sectional-sofa-124-w-sand.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-820-amazon-brand-stone-beam-andover-modern-left-l-sectional-sofa-124-w-sand.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-821-amazon-brand-stone-beam-marin-studded-sofa-87-w-smoky-teal,"Amazon Brand – Stone & Beam Marin Studded Sofa, 87""W, Smoky Teal","Stone & Beam Marin 飾釘沙發, 灰石色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,104,221,94,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-821-amazon-brand-stone-beam-marin-studded-sofa-87-w-smoky-teal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-821-amazon-brand-stone-beam-marin-studded-sofa-87-w-smoky-teal.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-826-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-loveseat-58-w-grey-linen,"Amazon Brand – Stone & Beam Brandeberry Farmhouse Charles of London Loveseat, 58""W, Grey Linen","亞馬遜品牌 - Stone & Beam Brandeberry Farmhouse Charles of London 座椅系列, 灰石色, 灰亞麻",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,198,79,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-826-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-loveseat-58-w-grey-linen.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-826-amazon-brand-stone-beam-brandeberry-farmhouse-charles-of-london-loveseat-58-w-grey-linen.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-829-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-light-blue,"Amazon Brand – Stone & Beam Andover Modern Left Chaise Sofa Sectional, 126""W, Light Blue","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 淺藍色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,藍色、灰色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-829-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-light-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-829-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-light-blue.glb,fabric-sofa,主座位,primary_seating,[],"[""藍色"",""灰色""]",,true
abo-fabric-sofas-83-amazon-brand-stone-beam-bartow-ottoman-with-slipcover-54-w-natural,"Amazon Brand – Stone & Beam Bartow Ottoman with Slipcover, 54""W, Natural","石頭和光束酒吧系列, 灰石色, 天然",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,原木色、灰色,137,46,64,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-83-amazon-brand-stone-beam-bartow-ottoman-with-slipcover-54-w-natural.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-83-amazon-brand-stone-beam-bartow-ottoman-with-slipcover-54-w-natural.glb,fabric-sofa,主座位,primary_seating,[],"[""原木色"",""灰色""]",,true
abo-fabric-sofas-830-amazon-brand-stone-beam-andover-modern-right-chaise-sofa-sectional-126-w-sand,"Amazon Brand – Stone & Beam Andover Modern Right Chaise Sofa Sectional, 126""W, Sand","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 沙色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,224,79,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-830-amazon-brand-stone-beam-andover-modern-right-chaise-sofa-sectional-126-w-sand.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-830-amazon-brand-stone-beam-andover-modern-right-chaise-sofa-sectional-126-w-sand.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-831-amazon-brand-stone-beam-abigail-sofa-couch-86-w-haze,"Amazon Brand – Stone & Beam Abigail Sofa Couch, 86""W, Haze","布質沙發 - Amazon Brand – Stone & Beam Abigail Sofa Couch, 86""W, Haze",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材、布料,紫色,104,218,89,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-831-amazon-brand-stone-beam-abigail-sofa-couch-86-w-haze.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-831-amazon-brand-stone-beam-abigail-sofa-couch-86-w-haze.glb,fabric-sofa,主座位,primary_seating,"[""布料""]","[""紫色""]",,true
abo-fabric-sofas-834-amazon-brand-stone-beam-andover-slipcover-right-facing-l-shaped-sectional-124-w-spa-colored-fabric,"Amazon Brand – Stone & Beam Andover Slipcover Right-Facing L-Shaped Sectional, 124""W, Spa-Colored Fabric","Stone & Beam Andover 沙發套座椅系列, Spa",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,布料、石材,木色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-834-amazon-brand-stone-beam-andover-slipcover-right-facing-l-shaped-sectional-124-w-spa-colored-fabric.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-834-amazon-brand-stone-beam-andover-slipcover-right-facing-l-shaped-sectional-124-w-spa-colored-fabric.glb,fabric-sofa,主座位,primary_seating,"[""布料""]","[""木色""]",,true
abo-fabric-sofas-835-amazon-brand-stone-beam-carrigan-casual-sectional-sofa-couch-with-slipcover-navy,"Amazon Brand – Stone & Beam Carrigan Casual Sectional Sofa Couch with Slipcover, Navy","亞馬遜品牌 - Stone & Beam Carrigan 現代沙發套系列, 海軍藍",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,海軍藍、藍色,267,94,99,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-835-amazon-brand-stone-beam-carrigan-casual-sectional-sofa-couch-with-slipcover-navy.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-835-amazon-brand-stone-beam-carrigan-casual-sectional-sofa-couch-with-slipcover-navy.glb,fabric-sofa,主座位,primary_seating,[],"[""海軍藍"",""藍色""]",,true
abo-fabric-sofas-844-amazon-brand-stone-beam-isabel-traditional-loveseat-sofa-83-8-w-tan,"Amazon Brand – Stone & Beam Isabel Traditional Loveseat Sofa, 83.8""W, Tan","Stone & Beam Isabel 系列, 灰石色, 石板灰",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,152,65,90,possible_exact_product_duplicate|suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-844-amazon-brand-stone-beam-isabel-traditional-loveseat-sofa-83-8-w-tan.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-844-amazon-brand-stone-beam-isabel-traditional-loveseat-sofa-83-8-w-tan.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-847-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-light-blue,"Amazon Brand – Stone & Beam Andover Modern Right L-Sectional Sofa, 124""W, Light Blue","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 淺藍色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,藍色、灰色,224,79,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-847-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-light-blue.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-847-amazon-brand-stone-beam-andover-modern-right-l-sectional-sofa-124-w-light-blue.glb,fabric-sofa,主座位,primary_seating,[],"[""藍色"",""灰色""]",,true
abo-fabric-sofas-848-amazon-brand-stone-beam-bagley-sectional-component-right-facing-loveseat-fabric-52-w-stone,"Amazon Brand – Stone & Beam Bagley Sectional Component, Right-Facing Loveseat, Fabric, 52""W, Stone","Amazon Brand – Stone & Beam Bagley 分段元件,右向雙人沙發,織物,52 英寸(約 132.4 釐米)寬,石材",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,布料、石材,,107,91,137,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-848-amazon-brand-stone-beam-bagley-sectional-component-right-facing-loveseat-fabric-52-w-stone.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-848-amazon-brand-stone-beam-bagley-sectional-component-right-facing-loveseat-fabric-52-w-stone.glb,fabric-sofa,主座位,primary_seating,"[""布料""]",[],,true
abo-fabric-sofas-850-stone-beam-dalton-sectional-37-5-w-charcoal,"Stone & Beam Dalton Sectional, 37.5""W, Charcoal","Stone & Beam Dalton 過渡系列, 炭黑色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,炭灰色、黑色,250,89,89,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-850-stone-beam-dalton-sectional-37-5-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-850-stone-beam-dalton-sectional-37-5-w-charcoal.glb,fabric-sofa,主座位,primary_seating,[],"[""炭灰色"",""黑色""]",,true
abo-fabric-sofas-851-amazon-brand-stone-beam-marin-studded-loveseat-60-w-charcoal,"Amazon Brand – Stone & Beam Marin Studded Loveseat, 60""W, Charcoal","Stone & Beam Marin 飾釘沙發, 灰石色, 炭黑色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,黑色,104,152,94,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-851-amazon-brand-stone-beam-marin-studded-loveseat-60-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-851-amazon-brand-stone-beam-marin-studded-loveseat-60-w-charcoal.glb,fabric-sofa,主座位,primary_seating,[],"[""黑色""]",,true
abo-fabric-sofas-858-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-charcoal,"Amazon Brand – Stone & Beam Andover Modern Left Chaise Sofa Sectional, 126""W, Charcoal","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 炭黑色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,炭灰色、黑色、灰色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-858-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-charcoal.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-858-amazon-brand-stone-beam-andover-modern-left-chaise-sofa-sectional-126-w-charcoal.glb,fabric-sofa,主座位,primary_seating,[],"[""炭灰色"",""黑色"",""灰色""]",,true
abo-fabric-sofas-860-amazon-brand-rivet-aiden-tufted-mid-century-modern-velvet-bench-seat-sofa-couch-86-6-w-otter-grey,"Amazon Brand – Rivet Aiden Tufted Mid-Century Modern Velvet Bench Seat Sofa Couch, 86.6""W, Otter Grey","Amazon Brand – Rivet Aiden Tufted 中世紀現代天鵝絨長椅沙發長椅,86.6 英寸寬,水獺灰",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,絲絨,灰色,92,220,77,possible_exact_product_duplicate,models/abo/furniture/abo-fabric-sofas-860-amazon-brand-rivet-aiden-tufted-mid-century-modern-velvet-bench-seat-sofa-couch-86-6-w-otter-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-860-amazon-brand-rivet-aiden-tufted-mid-century-modern-velvet-bench-seat-sofa-couch-86-6-w-otter-grey.glb,fabric-sofa,主座位,primary_seating,"[""絲絨""]","[""灰色""]",,true
abo-fabric-sofas-863-amazon-brand-stone-beam-andover-modern-right-u-sectional-sofa-134-w-grey,"Amazon Brand – Stone & Beam Andover Modern Right U-Sectional Sofa, 134""W, Grey","Amazon Brand - Stone & Beam Andover 現代右 U 型沙發,33.5 釐米,灰色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-863-amazon-brand-stone-beam-andover-modern-right-u-sectional-sofa-134-w-grey.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-863-amazon-brand-stone-beam-andover-modern-right-u-sectional-sofa-134-w-grey.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-864-amazon-brand-stone-beam-bartow-living-room-sectional-sofa-couch-with-slipcover-95-5-w-natural,"Amazon Brand – Stone & Beam Bartow Living Room Sectional Sofa Couch with Slipcover, 95.5""W, Natural","石頭和光束酒吧系列, 灰石色, 天然",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,原木色、灰色,105,243,95,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-864-amazon-brand-stone-beam-bartow-living-room-sectional-sofa-couch-with-slipcover-95-5-w-natural.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-864-amazon-brand-stone-beam-bartow-living-room-sectional-sofa-couch-with-slipcover-95-5-w-natural.glb,fabric-sofa,主座位,primary_seating,[],"[""原木色"",""灰色""]",,true
abo-fabric-sofas-866-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-cream,"Amazon Brand – Stone & Beam Andover Modern Sofa Couch, 93""W, Cream","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 奶油色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,奶油色、灰色,104,236,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-866-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-cream.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-866-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-cream.glb,fabric-sofa,主座位,primary_seating,[],"[""奶油色"",""灰色""]",,true
abo-fabric-sofas-868-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-sand,"Amazon Brand – Stone & Beam Andover Modern Sofa Couch, 93""W, Sand","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 沙色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,灰色,104,236,104,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-868-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-sand.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-868-amazon-brand-stone-beam-andover-modern-sofa-couch-93-w-sand.glb,fabric-sofa,主座位,primary_seating,[],"[""灰色""]",,true
abo-fabric-sofas-89-amazon-brand-stone-beam-andover-modern-right-u-sectional-134-w-tan,"Amazon Brand – Stone & Beam Andover Modern Right U-Sectional, 134""W, Tan","亞馬遜品牌 - Stone & Beam Andover 現代座椅系列, 灰石色, 棕褐色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,棕褐色、灰色、棕色,224,104,79,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-89-amazon-brand-stone-beam-andover-modern-right-u-sectional-134-w-tan.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-89-amazon-brand-stone-beam-andover-modern-right-u-sectional-134-w-tan.glb,fabric-sofa,主座位,primary_seating,[],"[""棕褐色"",""灰色"",""棕色""]",,true
abo-fabric-sofas-96-amazon-brand-stone-beam-marin-leather-studded-loveseat-60-w-walnut,"Amazon Brand – Stone & Beam Marin Leather Studded Loveseat, 60""W, Walnut","Stone & Beam Marin 飾釘沙發, 灰石色, 胡桃棕色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,胡桃色、棕色,104,152,94,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-96-amazon-brand-stone-beam-marin-leather-studded-loveseat-60-w-walnut.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-96-amazon-brand-stone-beam-marin-leather-studded-loveseat-60-w-walnut.glb,fabric-sofa,主座位,primary_seating,[],"[""胡桃色"",""棕色""]",,true
abo-fabric-sofas-97-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-loveseat-sofa-couch-61-5-w-stone-brown,"Amazon Brand – Stone & Beam Westport Modern Nailhead Upholstered Loveseat Sofa Couch, 61.5""W, Stone Brown","亞馬遜品牌 - Stone & Beam Westport 現代釘頭座椅系列, 灰石色, 石棕色",abo,abo_furniture,furniture,主座位,布沙發,fabric-sofa,布沙發,石材,棕色,96,156,84,suspected_brand_to_material_error,models/abo/furniture/abo-fabric-sofas-97-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-loveseat-sofa-couch-61-5-w-stone-brown.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-fabric-sofas-97-amazon-brand-stone-beam-westport-modern-nailhead-upholstered-loveseat-sofa-couch-61-5-w-stone-brown.glb,fabric-sofa,主座位,primary_seating,[],"[""棕色""]",,true
abo-floor-lamps-02-stone-beam-modern-led-task-floor-lamp-49-h-with-bulb-antique-brass,"Stone & Beam Modern LED Task Floor Lamp, 49""H, With Bulb, Antique Brass","落地燈 - Stone & Beam Modern LED Task Floor Lamp, 49""H, With Bulb, Antique Brass",abo,abo_furniture,furniture,照明,落地燈,floor-lamp,落地燈,黃銅、石材,黃銅色,41,23,124,suspected_brand_to_material_error,models/abo/furniture/abo-floor-lamps-02-stone-beam-modern-led-task-floor-lamp-49-h-with-bulb-antique-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-02-stone-beam-modern-led-task-floor-lamp-49-h-with-bulb-antique-brass.glb,floor-lamp,照明,lighting,"[""黃銅""]","[""黃銅色""]",,true
abo-floor-lamps-03-iluminaci-n-moderna-stone-beam-l-mpara-de-pie-cepillado-inoxidable,"Iluminación moderna Stone & Beam, Lámpara de pie, Cepillado inoxidable","落地燈 - Iluminación moderna Stone & Beam, Lámpara de pie, Cepillado inoxidable",abo,abo_furniture,furniture,照明,落地燈,floor-lamp,落地燈,石材,白色,41,23,124,suspected_brand_to_material_error,models/abo/furniture/abo-floor-lamps-03-iluminaci-n-moderna-stone-beam-l-mpara-de-pie-cepillado-inoxidable.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-03-iluminaci-n-moderna-stone-beam-l-mpara-de-pie-cepillado-inoxidable.glb,floor-lamp,照明,lighting,[],"[""白色""]",,true
abo-floor-lamps-28-amazon-brand-stone-beam-modern-pully-adjustable-living-room-standing-floor-lamp-with-light-bulb-33-x-33-x-64-inches-brushed-dark-brown,"Amazon Brand – Stone & Beam Modern Pully Adjustable Living Room Standing Floor Lamp With Light Bulb - 33 x 33 x 64 Inches, Brushed dark brown","Stone & Beam 現代拖地燈，64""H，帶燈泡，黑色",abo,abo_furniture,furniture,照明,落地燈,floor-lamp,落地燈,石材,棕色、黑色,84,84,163,suspected_brand_to_material_error,models/abo/furniture/abo-floor-lamps-28-amazon-brand-stone-beam-modern-pully-adjustable-living-room-standing-floor-lamp-with-light-bulb-33-x-33-x-64-inches-brushed-dark-brown.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-28-amazon-brand-stone-beam-modern-pully-adjustable-living-room-standing-floor-lamp-with-light-bulb-33-x-33-x-64-inches-brushed-dark-brown.glb,floor-lamp,照明,lighting,[],"[""棕色"",""黑色""]",,true
abo-floor-lamps-62-amazon-brand-stone-beam-traditional-floor-lamp-with-faux-wood-accent-led-bulb-included-65-h-dark-bronze,"Amazon Brand – Stone & Beam Traditional Floor Lamp with Faux Wood Accent, LED Bulb Included, 65""H, Dark Bronze","床 - Amazon Brand – Stone & Beam Traditional Floor Lamp with Faux Wood Accent, LED Bulb Included, 65""H, Dark Bronze",abo,abo_furniture,furniture,照明,落地燈,floor-lamp,落地燈,木材、石材,木色,41,41,126,suspected_brand_to_material_error,models/abo/furniture/abo-floor-lamps-62-amazon-brand-stone-beam-traditional-floor-lamp-with-faux-wood-accent-led-bulb-included-65-h-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-62-amazon-brand-stone-beam-traditional-floor-lamp-with-faux-wood-accent-led-bulb-included-65-h-dark-bronze.glb,floor-lamp,照明,lighting,"[""木材""]","[""木色""]",,true
abo-floor-lamps-77-amazon-brand-stone-beam-modern-adjustable-floor-lamp-with-bulbs-and-off-white-shade-16-x-19-x-64-inches-dark-bronze,"Amazon Brand – Stone & Beam Modern Adjustable Floor Lamp With Bulbs And Off-White Shade - 16 x 19 x 64 Inches, Dark Bronze",石頭和光束25.4 CM 3-light 黑古銅色可調節高度地板燈，帶米白色亞麻燈罩， LED 燈泡包括,abo,abo_furniture,furniture,照明,落地燈,floor-lamp,落地燈,石材、亞麻,白色、黑色、米白色,46,46,43,suspected_brand_to_material_error,models/abo/furniture/abo-floor-lamps-77-amazon-brand-stone-beam-modern-adjustable-floor-lamp-with-bulbs-and-off-white-shade-16-x-19-x-64-inches-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-77-amazon-brand-stone-beam-modern-adjustable-floor-lamp-with-bulbs-and-off-white-shade-16-x-19-x-64-inches-dark-bronze.glb,floor-lamp,照明,lighting,"[""亞麻""]","[""白色"",""黑色"",""米白色""]",,true
abo-flower-pots-planters-02-amazon-brand-stone-beam-modern-ceramic-triangle-decor-planter-pot-5-inch-white-and-terra-cotta,"Amazon Brand – Stone & Beam Modern Ceramic Triangle Decor Planter Pot, 5 Inch, White and Terra Cotta","STONE & 梁陶瓷花盆帶 TERRA cotta speckle finish-p, Small",abo,abo_furniture,furniture,裝飾,盆栽植器,planter,盆栽植器,陶瓷、石材,白色,14,14,13,suspected_brand_to_material_error,models/abo/furniture/abo-flower-pots-planters-02-amazon-brand-stone-beam-modern-ceramic-triangle-decor-planter-pot-5-inch-white-and-terra-cotta.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-flower-pots-planters-02-amazon-brand-stone-beam-modern-ceramic-triangle-decor-planter-pot-5-inch-white-and-terra-cotta.glb,planter,裝飾,decor,"[""陶瓷""]","[""白色""]",,true
abo-flower-pots-planters-108-amazon-brand-stone-beam-mid-century-patterned-planter-10-53-h-dark-green,"Amazon Brand – Stone & Beam Mid-Century Patterned Planter, 10.53""H, Dark Green","Amazon Brand - Stone & Beam 中世紀圖案花盆,10.53 英寸(約 27.9 釐米)高,深綠色",abo,abo_furniture,furniture,裝飾,盆栽植器,planter,盆栽植器,石材,綠色,26,26,27,suspected_brand_to_material_error,models/abo/furniture/abo-flower-pots-planters-108-amazon-brand-stone-beam-mid-century-patterned-planter-10-53-h-dark-green.glb,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-flower-pots-planters-108-amazon-brand-stone-beam-mid-century-patterned-planter-10-53-h-dark-green.glb,planter,裝飾,decor,[],"[""綠色""]",,true
